-0.0062853936	0.16970563	0	-0.49111110	0.28867513
-0.0048934724	0.15169765	0	-0.49307957	0.28867513
-0.0036755416	0.13316770	0	-0.49480200	0.28867513
-0.0026316007	0.11411578	0	-0.49627835	0.28867513
-0.0017616501	0.094541892	0	-0.49750865	0.28867513
-0.0010656896	0.074446030	0	-0.49849290	0.28867513
-0.00054371916	0.053828198	0	-0.49923107	0.28867513
-0.00019573890	0.032688398	0	-0.49972320	0.28867513
-2.1748767e-05	0.011026625	0	-0.49996924	0.28867513
0	-0.011026625	2.1748767e-05	-0.49998462	0.28864849
0	-0.032688398	0.00019573890	-0.49986160	0.28843540
0	-0.053828198	0.00054371916	-0.49961552	0.28800923
0	-0.074446030	0.0010656896	-0.49924645	0.28736994
0	-0.094541892	0.0017616501	-0.49875432	0.28651756
0	-0.11411578	0.0026316007	-0.49813917	0.28545210
0	-0.13316770	0.0036755416	-0.49740100	0.28417355
0	-0.15169765	0.0048934724	-0.49653980	0.28268188
0	-0.16970563	0.0062853936	-0.49555555	0.28097713
0	-0.18719164	0.0078513045	-0.49444827	0.27905929
0	-0.20415567	0.0095912060	-0.49321800	0.27692837
0	-0.22059774	0.011505098	-0.49186468	0.27458432
0	-0.23651785	0.013592979	-0.49038830	0.27202719
0	-0.25191596	0.015854850	-0.48878893	0.26925698
0	-0.26679212	0.018290713	-0.48706651	0.26627368
0	-0.28114632	0.020900564	-0.48522106	0.26307729
0	-0.29497853	0.023684407	-0.48325258	0.25966778
0	-0.30828878	0.026642239	-0.48116109	0.25604519
0	-0.32107705	0.029774062	-0.47894657	0.25220951
0	-0.33334336	0.033079874	-0.47660899	0.24816073
0	-0.34508768	0.036559679	-0.47414839	0.24389885
0	-0.35631004	0.040213469	-0.47156477	0.23942390
0	-0.36701044	0.044041254	-0.46885812	0.23473583
0	-0.37718886	0.048043028	-0.46602845	0.22983469
0	-0.38684532	0.052218787	-0.46307573	0.22472043
0	-0.39597979	0.056568541	-0.46000001	0.21939310
0	-0.40459231	0.061092287	-0.45680124	0.21385267
0	-0.41268286	0.065790020	-0.45347944	0.20809914
0	-0.42025143	0.070661746	-0.45003459	0.20213252
0	-0.42729801	0.075707458	-0.44646674	0.19595282
0	-0.43382266	0.080927163	-0.44277585	0.18956001
0	-0.43982533	0.086320855	-0.43896192	0.18295410
0	-0.44530600	0.091888539	-0.43502498	0.17613512
0	-0.45026472	0.097630218	-0.43096501	0.16910303
0	-0.45470145	0.10354588	-0.42678201	0.16185784
0	-0.45861626	0.10963553	-0.42247596	0.15439957
0	-0.46200904	0.11589918	-0.41804689	0.14672822
0	-0.46487990	0.12233681	-0.41349480	0.13884374
0	-0.46722877	0.12894844	-0.40881968	0.13074620
0	-0.46905565	0.13573405	-0.40402153	0.12243555
0	-0.47036058	0.14269365	-0.39910033	0.11391181
0	-0.47114354	0.14982726	-0.39405614	0.10517497
0	-0.47140452	0.15713485	-0.38888890	0.096225046
0	-0.47114354	0.16461642	-0.38359863	0.087062024
0	-0.47036058	0.17227198	-0.37818530	0.077685907
0	-0.46905565	0.18010154	-0.37264898	0.068096697
0	-0.46722877	0.18810509	-0.36698961	0.058294397
0	-0.46487990	0.19628263	-0.36120722	0.048279002
0	-0.46200904	0.20463414	-0.35530180	0.038050514
0	-0.45861626	0.21315967	-0.34927335	0.027608929
0	-0.45470145	0.22185917	-0.34312189	0.016954254
0	-0.45026472	0.23073266	-0.33684736	0.0060864836
0	-0.44530600	0.23978016	-0.33044982	-0.0049943794
0	-0.43982533	0.24900164	-0.32392925	-0.016288336
0	-0.43382266	0.25839710	-0.31728566	-0.027795387
0	-0.42729801	0.26796657	-0.31051904	-0.039515529
0	-0.42025143	0.27770999	-0.30362937	-0.051448766
0	-0.41268286	0.28762743	-0.29661667	-0.063595101
0	-0.40459231	0.29771888	-0.28948095	-0.075954527
0	-0.39597979	0.30798429	-0.28222221	-0.088527039
0	-0.38684532	0.31842369	-0.27484044	-0.10131265
0	-0.37718886	0.32903710	-0.26733565	-0.11431136
0	-0.36701044	0.33982447	-0.25970781	-0.12752315
0	-0.35631004	0.35078585	-0.25195694	-0.14094804
0	-0.34528342	0.36172548	-0.24415225	-0.15446617
0	-0.33440903	0.37216491	-0.23646291	-0.16778451
0	-0.32370865	0.38208234	-0.22889657	-0.18088977
0	-0.31318223	0.39147779	-0.22145329	-0.19378193
0	-0.30282983	0.40035129	-0.21413302	-0.20646098
0	-0.29265141	0.40870282	-0.20693579	-0.21892697
0	-0.28264698	0.41653237	-0.19986159	-0.23117983
0	-0.27281654	0.42383996	-0.19291042	-0.24321963
0	-0.26316008	0.43062559	-0.18608227	-0.25504631
0	-0.25367761	0.43688923	-0.17937717	-0.26665992
0	-0.24436915	0.44263092	-0.17279507	-0.27806041
0	-0.23523466	0.44785061	-0.16633603	-0.28924781
0	-0.22627416	0.45254833	-0.16000000	-0.30022213
0	-0.21748766	0.45672411	-0.15378700	-0.31098336
0	-0.20887515	0.46037790	-0.14769705	-0.32153150
0	-0.20043664	0.46350971	-0.14173010	-0.33186653
0	-0.19217211	0.46611956	-0.13588619	-0.34198847
0	-0.18408157	0.46820745	-0.13016532	-0.35189733
0	-0.17616501	0.46977335	-0.12456747	-0.36159307
0	-0.16842245	0.47081730	-0.11909266	-0.37107575
0	-0.16085388	0.47133929	-0.11374087	-0.38034531
0	-0.15345930	0.47133929	-0.10851211	-0.38940179
0	-0.14623871	0.47081730	-0.10340638	-0.39824516
0	-0.13919210	0.46977335	-0.098423682	-0.40687546
0	-0.13231950	0.46820745	-0.093564011	-0.41529265
0	-0.12562087	0.46611956	-0.088827372	-0.42349675
0	-0.11909625	0.46350971	-0.084213763	-0.43148774
0	-0.11274561	0.46037790	-0.079723187	-0.43926567
0	-0.10656895	0.45672411	-0.075355634	-0.44683048
0	-0.10056630	0.45254833	-0.071111113	-0.45418221
0	-0.094737627	0.44785061	-0.066989623	-0.46132085
0	-0.089082949	0.44263092	-0.062991157	-0.46824637
0	-0.083602257	0.43688923	-0.059115727	-0.47495884
0	-0.078295559	0.43062559	-0.055363324	-0.48145819
0	-0.073162854	0.42383996	-0.051733948	-0.48774445
0	-0.068204135	0.41653237	-0.048227604	-0.49381760
0	-0.063419402	0.40870282	-0.044844292	-0.49967769
0	-0.058808666	0.40035129	-0.041584007	-0.50532466
0	-0.054371916	0.39147779	-0.038446750	-0.51075852
0	-0.050109159	0.38208234	-0.035432525	-0.51597935
0	-0.046020392	0.37216491	-0.032541331	-0.52098703
0	-0.042105611	0.36172548	-0.029773165	-0.52578163
0	-0.038364824	0.35076413	-0.027128028	-0.53036314
0	-0.034798026	0.33928075	-0.024605921	-0.53473157
0	-0.031405218	0.32727545	-0.022206843	-0.53888690
0	-0.028186401	0.31474817	-0.019930797	-0.54282910
0	-0.025141574	0.30169889	-0.017777778	-0.54655826
0	-0.022270737	0.28812766	-0.015747789	-0.55007428
0	-0.019573890	0.27403447	-0.013840831	-0.55337727
0	-0.017051034	0.25941929	-0.012056901	-0.55646712
0	-0.014702166	0.24428216	-0.010396002	-0.55934387
0	-0.012527290	0.22862303	-0.0088581312	-0.56200755
0	-0.010526403	0.21244195	-0.0074432911	-0.56445813
0	-0.0086995065	0.19573890	-0.0061514801	-0.56669557
0	-0.0070466003	0.17851388	-0.0049826992	-0.56871998
0	-0.0055676843	0.16076688	-0.0039369473	-0.57053125
0	-0.0042627584	0.14249793	-0.0030142253	-0.57212949
0	-0.0031318225	0.12370699	-0.0022145328	-0.57351458
0	-0.0021748766	0.10439408	-0.0015378700	-0.57468659
0	-0.0013919211	0.084559202	-0.00098423683	-0.57564551
0	-0.00078295561	0.064202361	-0.00055363320	-0.57639134
0	-0.00034798027	0.043323543	-0.00024605921	-0.57692409
0	-8.6995067e-05	0.021922758	-6.1514802e-05	-0.57724375
0	0	0	0	-0.57735026
